,codigo_iccs,subtipo_objeto_robado,nombre_objeto,cantidad,calibre,clase_arma,calidad_de,fabricacion,fecha_evento,hora_evento,tipo_lugar,lugar,codigo_zona,codigo_distrito,codigo_circuito,codigo_subcircuito,nombre_zona,nombre_distrito,nombre_circuito,nombre_subcircuito,codigo_provincia,codigo_canton,codigo_parroquia,nombre_provincia,nombre_canton,nombre_parroquia,tipo_delito
656,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.357,TIRO A TIRO,RETENIDO,IMPORTADA,21/1/2024,4:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 8,09D01,09D01C01,09D01C01S02,ZONA 8,SUR,GUASMO,GUASMO 2,9,901,90150,GUAYAS,GUAYAQUIL,GUAYAQUIL,DELITOS CONTRA LA SEGURIDAD PÚBLICA
657,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.22,TIRO A TIRO,ABANDONADO,IMPORTADA,21/1/2024,6:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 4,13D04,13D04C03,13D04C03S01,ZONA 4,24 DE MAYO,SANTA ANA,SANTA ANA 1,13,1313,131350,MANABI,SANTA ANA,SANTA ANA DE VUELTA LARGA,DELITOS CONTRA LA SEGURIDAD PÚBLICA
658,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,TIRO A TIRO,APREHENDIDO,ARTESANAL,20/1/2024,20:15,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 5,09D15,09D15C05,09D15C05S01,ZONA 5,EL EMPALME,EMPALME SURESTE,EMPALME SURESTE 1,9,908,90850,GUAYAS,EMPALME,VELASCO IBARRA (CAB. EL EMPALME),DELITOS CONTRA LA SEGURIDAD PÚBLICA
659,05.02.004,ARMA DE FUEGO,CARABINAS,1,OTRO,SE DESCONOCE,ENCONTRADA,ARTESANAL,20/1/2024,13:30,ÁREAS DE ACCESO PUBLICO,TROCHA,ZONA 4,13D01,13D01C03,13D01C03S03,ZONA 4,PORTOVIEJO,LOS CEREZOS,LOS CEREZOS 3,13,1301,130150,MANABI,PORTOVIEJO,PORTOVIEJO,DELITOS CONTRA LA SEGURIDAD PÚBLICA
660,05.02.013,ARMA DE FUEGO,PISTOLAS,1,.38,SE DESCONOCE,DECOMISO,IMPORTADA,21/1/2024,6:30,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 7,07D02,07D02C09,07D02C09S02,ZONA 7,MACHALA,JAMBELI CENTRO,JAMBELI CENTRO 2,7,701,70150,EL ORO,MACHALA,MACHALA,DELITOS CONTRA LA SEGURIDAD PÚBLICA
661,05.02.007,ARMA DE FUEGO,ESCOPETA,1,.22,TIRO A TIRO,ABANDONADO,ARTESANAL,21/1/2024,1:40,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 7,07D02,07D02C15,07D02C15S01,ZONA 7,MACHALA,LA FERROVIARIA,LA FERROVIARIA 1,7,701,70150,EL ORO,MACHALA,MACHALA,DELITOS CONTRA LA SEGURIDAD PÚBLICA
662,05.02.017,ARMA DE FUEGO,SUBAMETRALLADORA,1,.38,SEMI AUTOMÁTICO,RECUPERADO,IMPORTADA,21/1/2024,11:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 4,13D10,13D10C02,13D10C02S01,ZONA 4,PEDERNALES,PEDERNALES SUR,PEDERNALES SUR 1,13,1317,131750,MANABI,PEDERNALES,PEDERNALES,DELITOS CONTRA LA SEGURIDAD PÚBLICA
663,05.02.013,ARMA DE FUEGO,PISTOLAS,1,.38,SEMI AUTOMÁTICO,RECUPERADO,IMPORTADA,21/1/2024,11:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 4,13D10,13D10C02,13D10C02S01,ZONA 4,PEDERNALES,PEDERNALES SUR,PEDERNALES SUR 1,13,1317,131750,MANABI,PEDERNALES,PEDERNALES,DELITOS CONTRA LA SEGURIDAD PÚBLICA
664,05.02.007,ARMA DE FUEGO,ESCOPETA,1,OTRO,TIRO A TIRO,RECUPERADO,IMPORTADA,21/1/2024,11:00,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 4,13D10,13D10C02,13D10C02S01,ZONA 4,PEDERNALES,PEDERNALES SUR,PEDERNALES SUR 1,13,1317,131750,MANABI,PEDERNALES,PEDERNALES,DELITOS CONTRA LA SEGURIDAD PÚBLICA
665,05.02.020,ARMA DE FUEGO,OTROS,1,OTRO,SE DESCONOCE,DECOMISO,ARTESANAL,21/1/2024,14:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 8,09D06,09D06C01,09D06C01S04,ZONA 8,FLORIDA,BELLAVISTA,BELLAVISTA 4,9,901,90150,GUAYAS,GUAYAQUIL,GUAYAQUIL,DELITOS CONTRA EL DERECHO A LA PROPIEDAD
666,05.02.004,ARMA DE FUEGO,CARABINAS,1,OTRO,TIRO A TIRO,RECUPERADO,ARTESANAL,21/1/2024,11:10,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 4,13D10,13D10C02,13D10C02S01,ZONA 4,PEDERNALES,PEDERNALES SUR,PEDERNALES SUR 1,13,1317,131750,MANABI,PEDERNALES,PEDERNALES,DELITOS CONTRA LA SEGURIDAD PÚBLICA
667,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,TIRO A TIRO,RECUPERADO,ARTESANAL,21/1/2024,11:20,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 4,13D10,13D10C02,13D10C02S01,ZONA 4,PEDERNALES,PEDERNALES SUR,PEDERNALES SUR 1,13,1317,131750,MANABI,PEDERNALES,PEDERNALES,DELITOS CONTRA LA SEGURIDAD PÚBLICA
668,05.02.013,ARMA DE FUEGO,PISTOLAS,1,9 mm,SEMI AUTOMÁTICO,APREHENDIDO,IMPORTADA,21/1/2024,6:45,CENTRO DE REHABILITACIÓN SOCIAL (CRS),CRS RZ8 MASCULINO-GUAYAS,ZONA 8,09D07,09D07C07,09D07C07S02,ZONA 8,PASCUALES,SAN FRANCISCO,SAN FRANCISCO 2,9,901,90150,GUAYAS,GUAYAQUIL,GUAYAQUIL,DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA
669,05.02.008,ARMA DE FUEGO,FUSILES,1,223(5.56 mm),AUTOMÁTICO,APREHENDIDO,IMPORTADA,21/1/2024,6:45,CENTRO DE REHABILITACIÓN SOCIAL (CRS),CRS RZ8 MASCULINO-GUAYAS,ZONA 8,09D07,09D07C07,09D07C07S02,ZONA 8,PASCUALES,SAN FRANCISCO,SAN FRANCISCO 2,9,901,90150,GUAYAS,GUAYAQUIL,GUAYAQUIL,DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA
670,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,TIRO A TIRO,APREHENDIDO,ARTESANAL,21/1/2024,8:30,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 5,09D21,09D21C02,09D21C02S01,ZONA 5,YAGUACHI,YAGUACHI NORTE,YAGUACHI NORTE 1,9,920,92050,GUAYAS,SAN JACINTO DE YAGUACHI,SAN JACINTO DE YAGUACHI,TERRORISMO Y SU FINANCIACIÓN
671,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,TIRO A TIRO,APREHENDIDO,ARTESANAL,21/1/2024,8:30,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 5,09D21,09D21C02,09D21C02S01,ZONA 5,YAGUACHI,YAGUACHI NORTE,YAGUACHI NORTE 1,9,920,92050,GUAYAS,SAN JACINTO DE YAGUACHI,SAN JACINTO DE YAGUACHI,TERRORISMO Y SU FINANCIACIÓN
672,05.15.004,ARMAS DE FOGUEO,OTROS,1,OTRO,TIRO A TIRO,ABANDONADO,ARTESANAL,20/1/2024,3:45,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 4,13D02,13D02C20,13D02C20S02,ZONA 4,MANTA,JARAMIJO,JARAMIJO 2,13,1321,132150,MANABI,JARAMIJO,JARAMIJO,DELITOS CONTRA LA SEGURIDAD PÚBLICA
673,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,TIRO A TIRO,ABANDONADO,ARTESANAL,20/1/2024,3:45,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 4,13D02,13D02C20,13D02C20S02,ZONA 4,MANTA,JARAMIJO,JARAMIJO 2,13,1321,132150,MANABI,JARAMIJO,JARAMIJO,DELITOS CONTRA LA SEGURIDAD PÚBLICA
674,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,TIRO A TIRO,APREHENDIDO,IMPORTADA,21/1/2024,6:30,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 8,09D07,09D07C02,09D07C02S01,ZONA 8,PASCUALES,BASTION POPULAR SUR,BASTION POPULAR SUR 1,9,901,90150,GUAYAS,GUAYAQUIL,GUAYAQUIL,DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
675,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.32,TIRO A TIRO,APREHENDIDO,IMPORTADA,21/1/2024,23:20,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 5,12D03,12D03C07,12D03C07S02,ZONA 5,QUEVEDO,7 DE OCTUBRE,7 DE OCTUBRE 2,12,1205,120550,LOS RIOS,QUEVEDO,QUEVEDO,DELITOS CONTRA LA SEGURIDAD PÚBLICA
676,05.02.013,ARMA DE FUEGO,PISTOLAS,1,9 mm,SEMI AUTOMÁTICO,APREHENDIDO,IMPORTADA,22/1/2024,0:20,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 4,13D03,13D03C05,13D03C05S01,ZONA 4,JIPIJAPA,3 DE MAYO,3 DE MAYO 1,13,1306,130650,MANABI,JIPIJAPA,JIPIJAPA,DELITOS CONTRA LA SEGURIDAD PÚBLICA
677,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.38,TIRO A TIRO,ENCONTRADA,IMPORTADA,21/1/2024,23:40,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 8,09D05,09D05C07,09D05C07S01,ZONA 8,MODELO,TENGUEL,TENGUEL 1,9,901,90158,GUAYAS,GUAYAQUIL,TENGUEL,DELITOS CONTRA LA SEGURIDAD PÚBLICA
678,05.02.015,ARMA DE FUEGO,REVÓLVERES,1,.22,TIRO A TIRO,ABANDONADO,IMPORTADA,22/1/2024,1:15,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 8,09D24,09D24C02,09D24C02S02,ZONA 8,DURAN,CENTRO,CENTRO 2,9,907,90750,GUAYAS,DURAN,ELOY ALFARO (DURAN),DELITOS CONTRA PERSONAS Y BIENES PROTEGIDOS POR EL DERECHO INTERNACIONAL HUMANITARIO
679,05.02.013,ARMA DE FUEGO,PISTOLAS,1,9 mm,SEMI AUTOMÁTICO,RETENIDO,IMPORTADA,21/1/2024,21:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 9,17D06,17D06C08,17D06C08S01,ZONA 9,ELOY ALFARO,MENA,MENA 1,17,1701,170150,PICHINCHA,QUITO,QUITO,DELITOS CONTRA LA SEGURIDAD PÚBLICA
680,05.02.013,ARMA DE FUEGO,PISTOLAS,1,OTRO,SE DESCONOCE,DECOMISO,ARTESANAL,21/1/2024,22:00,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 4,13D02,13D02C09,13D02C09S01,ZONA 4,MANTA,MIRAFLORES,MIRAFLORES 1,13,1308,130850,MANABI,MANTA,MANTA,DELITOS CONTRA LA SEGURIDAD PÚBLICA
681,05.02.006,ARMA DE FUEGO,CARTUCHERAS,1,.38,TIRO A TIRO,APREHENDIDO,ARTESANAL,22/1/2024,9:30,ÁREAS DE ACCESO PUBLICO,VÍA PÚBLICA,ZONA 1,21D02,21D02C07,21D02C07S01,ZONA 1,LAGO AGRIO,PACAYACU,PACAYACU 1,21,2101,210152,SUCUMBIOS,LAGO AGRIO,DURENO,DELITOS CONTRA LA SEGURIDAD PÚBLICA
682,05.02.013,ARMA DE FUEGO,PISTOLAS,1,9 mm,SEMI AUTOMÁTICO,APREHENDIDO,IMPORTADA,22/1/2024,3:25,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 4,23D02,23D02C04,23D02C04S01,ZONA 4,SANTO DOMINGO OESTE,EL COLORADO,EL COLORADO 1,23,2301,230150,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,DELITOS CONTRA LA SEGURIDAD PÚBLICA
683,05.15.001,ARMAS DE FOGUEO,PISTOLA,1,9 mm,SEMI AUTOMÁTICO,APREHENDIDO,IMPORTADA,22/1/2024,3:25,ÁREA PRIVADA,ESPACIO PRIVADO,ZONA 4,23D02,23D02C04,23D02C04S01,ZONA 4,SANTO DOMINGO OESTE,EL COLORADO,EL COLORADO 1,23,2301,230150,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,DELITOS CONTRA LA SEGURIDAD PÚBLICA
